1 input_1.asc: UAV Cruise and satellite targeting Mar 14 2025 13:55:26
  0  0 50
time            mach_c1         lonx_c1         latx_c1         alt_c1          
dvbe_c1         psivgx_c1       thtvgx_c1       SBEG1_c1        SBEG2_c1        
SBEG3_c1        VBEG1_c1        VBEG2_c1        VBEG3_c1        SBII1_c1        
SBII2_c1        SBII3_c1        thrust_c1       mach_t1         lonx_t1         
latx_t1         alt_t1          dvbe_t1         psivgx_t1       thtvgx_t1       
SBEG1_t1        SBEG2_t1        SBEG3_t1        VBEG1_t1        VBEG2_t1        
VBEG3_t1        SBII1_t1        SBII2_t1        SBII3_t1        mach_s1         
lonx_s1         latx_s1         alt_s1          dvbe_s1         psivgx_s1       
thtvgx_s1       SBEG1_s1        SBEG2_s1        SBEG3_s1        VBEG1_s1        
VBEG2_s1        VBEG3_s1        SBII1_s1        SBII2_s1        SBII3_s1        
1.43334e+06     3.70576e+06     957.892         0.0294189       15.4166         
35.3134         100.471         9.99973         45.0113         0.0222842       
1488.6          1488.94         -0.471027       7.06948         7.07227         
-0.00388921     4.98996e+06     1.4588e+06      3.6828e+06      26.0534         
22.3404         38.8906         519910          7676.01         53.0301         
1.40185         1.06716e+06     1.21615e+06     -19909.7        4614.93         
6130.92         -187.789        4.92905e+06     2.11462e+06     4.32635e+06     
211             0.698928        15.1585         35.5355         5000.26         
224.026         80.8586         2.48638e-05     15079.6         41551.7         
1999.74         35.5914         221.181         -9.72173e-05    4.9865e+06      
1.43363e+06     3.70577e+06     957.719         0.0294189       15.4167         
35.3134         100.473         9.99973         45.0113         0.0223291       
1492.14         1492.48         -0.472974       7.06948         7.07228         
-0.00389706     4.9899e+06      1.45898e+06     3.6828e+06      26.053          
22.3732         38.9098         520004          7675.9          53.0533         
1.40512         1.06947e+06     1.21922e+06     -20003.7        4612.38         
6132.7          -188.224        4.9265e+06      2.11708e+06     4.3282e+06      
211.5           0.698929        15.1597         35.5357         5000.26         
224.026         81.0511         2.37807e-05     15097.2         41662.3         
1999.74         34.848          221.3           -9.29827e-05    4.98641e+06     
1.43391e+06     3.70578e+06     957.546         0.0294189       15.4167         
35.3135         100.475         9.99973         45.0114         0.0223741       
1495.67         1496.01         -0.474924       7.06948         7.07228         
-0.00390491     4.98985e+06     1.45917e+06     3.6828e+06      26.0526         
22.406          38.9289         520098          7675.79         53.0765         
1.40838         1.07177e+06     1.22228e+06     -20097.9        4609.82         
6134.47         -188.659        4.92395e+06     2.11953e+06     4.33005e+06     
212             0.698929        15.1609         35.5358         5000.26         
224.027         81.2424         2.27045e-05     15114.4         41773           
1999.74         34.1089         221.415         -8.87747e-05    4.98632e+06     
1.4342e+06      3.7058e+06      957.373         0.0294189       15.4167         
35.3135         100.477         9.99973         45.0114         0.022419        
1499.21         1499.55         -0.476879       7.06947         7.07228         
-0.00391275     4.98979e+06     1.45935e+06     3.68281e+06     26.0523         
22.4388         38.9481         520192          7675.68         53.0998         
1.41165         1.07408e+06     1.22535e+06     -20192.3        4607.26         
6136.25         -189.094        4.9214e+06      2.12198e+06     4.33191e+06     
212.5           0.698929        15.1621         35.536          5000.26         
224.027         81.4325         2.16352e-05     15131.3         41883.7         
1999.74         33.3742         221.527         -8.45937e-05    4.98622e+06     
1.43448e+06     3.70581e+06     957.198         0.0294189       15.4168         
35.3135         100.479         9.99973         45.0114         0.022464        
1502.74         1503.09         -0.478837       7.06947         7.07229         
-0.0039206      4.98973e+06     1.45954e+06     3.68281e+06     26.0519         
22.4716         38.9672         520287          7675.57         53.123          
1.41491         1.07638e+06     1.22842e+06     -20287          4604.7          
6138.02         -189.528        4.91884e+06     2.12444e+06     4.33376e+06     
213             0.698929        15.1634         35.5361         5000.26         
224.027         81.6214         2.05732e-05     15147.8         41994.5         
1999.74         32.6438         221.636         -8.04413e-05    4.98613e+06     
1.43477e+06     3.70583e+06     957.024         0.0294189       15.4168         
35.3135         100.481         9.99973         45.0114         0.0225089       
1506.28         1506.62         -0.480799       7.06947         7.07229         
-0.00392845     4.98968e+06     1.45972e+06     3.68281e+06     26.0515         
22.5044         38.9864         520382          7675.47         53.1463         
1.41818         1.07868e+06     1.23149e+06     -20381.8        4602.13         
6139.8          -189.963        4.91628e+06     2.12689e+06     4.3356e+06      
213.5           0.69893         15.1646         35.5363         5000.26         
224.027         81.809          1.95194e-05     15164           42105.4         
1999.74         31.9179         221.741         -7.6321e-05     4.98604e+06     
1.43506e+06     3.70584e+06     956.848         0.0294189       15.4169         
35.3136         100.483         9.99973         45.0114         0.0225539       
1509.81         1510.16         -0.482766       7.06947         7.07229         
-0.00393629     4.98962e+06     1.45991e+06     3.68281e+06     26.0512         
22.5373         39.0055         520477          7675.36         53.1696         
1.42144         1.08098e+06     1.23456e+06     -20476.9        4599.56         
6141.57         -190.397        4.91373e+06     2.12934e+06     4.33745e+06     
214             0.69893         15.1658         35.5364         5000.26         
224.027         81.9953         1.84748e-05     15179.7         42216.3         
1999.74         31.1966         221.844         -7.22364e-05    4.98595e+06     
1.43534e+06     3.70585e+06     956.673         0.0294189       15.4169         
35.3136         100.485         9.99973         45.0115         0.0225988       
1513.35         1513.69         -0.484736       7.06946         7.07229         
-0.00394414     4.98956e+06     1.46009e+06     3.68282e+06     26.0508         
22.5701         39.0246         520572          7675.25         53.193          
1.42471         1.08328e+06     1.23763e+06     -20572.2        4596.99         
6143.35         -190.832        4.91117e+06     2.13179e+06     4.3393e+06      
214.5           0.69893         15.167          35.5365         5000.26         
224.027         82.1804         1.74402e-05     15195.2         42327.2         
1999.74         30.48           221.944         -6.81912e-05    4.98586e+06     
1.43563e+06     3.70586e+06     956.497         0.0294189       15.4169         
35.3136         100.487         9.99973         45.0115         0.0226438       
1516.88         1517.23         -0.48671        7.06946         7.0723          
-0.00395198     4.98951e+06     1.46028e+06     3.68282e+06     26.0504         
22.603          39.0437         520668          7675.14         53.2163         
1.42797         1.08558e+06     1.2407e+06      -20667.8        4594.41         
6145.12         -191.266        4.9086e+06      2.13424e+06     4.34114e+06     
215             0.69893         15.1683         35.5367         5000.26         
224.027         82.3641         1.64164e-05     15210.2         42438.2         
1999.74         29.7682         222.04          -6.41883e-05    4.98576e+06     
1.43591e+06     3.70588e+06     956.32          0.0294189       15.417          
35.3137         100.489         9.99973         45.0115         0.0226888       
